category,price,quantity,delivery_status,payment_method,device_type,channel,customer_segment,shipping_delay_days,order_month,order_day,order_dayofweek,order_hour,shipping_month,shipping_day,shipping_dayofweek,shipping_hour,is_weekend_order,shipping_city,shipping_state,billing_city,billing_state,product_popularity
Beauty,85.01,3,Shipped,Debit Card,Desktop,Organic,VIP,1.0,3,14,4,14,3,15,5,14,0,Juliefurt,Florida,East James,New Jersey,7
Clothing,229.02,2,Delivered,Debit Card,Mobile,Paid Search,VIP,5.0,3,14,4,14,3,19,2,14,0,Jonathanmouth,Kansas,East Christopher,Kansas,9
Books,81.5,1,Delivered,Google Pay,Tablet,Organic,Returning,7.0,3,14,4,14,3,21,4,14,0,New Aliciaberg,New York,Sheenamouth,Wisconsin,11
Beauty,320.49,3,Delivered,PayPal,Tablet,Organic,VIP,1.0,3,14,4,14,3,15,5,14,0,East John,Mississippi,Tommyfurt,South Carolina,11
Home,173.07,1,Pending,Debit Card,Tablet,Organic,Returning,7.0,3,14,4,14,3,21,4,14,0,Whiteberg,Minnesota,Morganberg,New York,14
Books,88.78,5,Returned,Credit Card,Desktop,Social,VIP,6.0,3,14,4,14,3,20,3,14,0,North Isaac,South Dakota,New Tara,Kansas,7
Clothing,51.85,2,Shipped,PayPal,Mobile,Social,VIP,1.0,3,14,4,14,3,15,5,14,0,North Gabriellehaven,Hawaii,Lake Keith,Kentucky,9
Clothing,31.41,1,Pending,PayPal,Desktop,Email,VIP,2.0,3,14,4,14,3,16,6,14,0,Taylorland,Nebraska,Lake Gail,Arkansas,12
Clothing,244.9,1,Shipped,Credit Card,Mobile,Paid Search,VIP,3.0,3,14,4,14,3,17,0,14,0,Aliciaborough,Rhode Island,Robinsonshire,New Mexico,12
Beauty,275.5,2,Delivered,Credit Card,Desktop,Email,VIP,3.0,3,14,4,14,3,17,0,14,0,Hillshire,Ohio,Wardland,Rhode Island,13
Clothing,210.62,2,Pending,Google Pay,Desktop,Social,New,3.0,3,14,4,14,3,17,0,14,0,New Brian,Alabama,Port Timothy,Kentucky,10
Books,167.54,4,Delivered,Google Pay,Tablet,Social,VIP,5.0,3,14,4,14,3,19,2,14,0,East Lucashaven,Michigan,North Anna,North Carolina,14
Electronics,292.33,1,Delivered,Apple Pay,Tablet,Paid Search,VIP,1.0,3,15,5,14,3,16,6,14,1,Hernandezborough,North Dakota,New Rachael,North Dakota,7
Toys,227.67,3,Delivered,Debit Card,Mobile,Email,VIP,2.0,3,15,5,14,3,17,0,14,1,South Michaelborough,Delaware,South Scott,Georgia,7
Books,46.62,1,Delivered,PayPal,Desktop,Email,VIP,5.0,3,15,5,14,3,20,3,14,1,Samanthafurt,Hawaii,New Stacey,Ohio,7
Beauty,195.48,1,Delivered,PayPal,Tablet,Paid Search,VIP,5.0,3,15,5,14,3,20,3,14,1,New Charleneville,Louisiana,South Kelly,Minnesota,10
Toys,272.37,2,Shipped,Debit Card,Desktop,Social,VIP,3.0,3,15,5,14,3,18,1,14,1,Belindabury,Iowa,Clarkville,Vermont,15
Books,92.17,3,Delivered,Apple Pay,Desktop,Email,VIP,7.0,3,15,5,14,3,22,5,14,1,Butlerborough,Rhode Island,North Cody,Rhode Island,11
Books,436.92,1,Shipped,Apple Pay,Tablet,Paid Search,Returning,3.0,3,15,5,14,3,18,1,14,1,East Emilybury,Minnesota,Johnsonhaven,Nebraska,9
Home,130.24,1,Shipped,Apple Pay,Desktop,Social,VIP,2.0,3,15,5,14,3,17,0,14,1,West Ashleybury,Georgia,North Josephport,New York,7
Home,153.67,3,Delivered,Apple Pay,Desktop,Email,Returning,6.0,3,15,5,14,3,21,4,14,1,Meganville,Indiana,New Michael,Alaska,10
Books,67.47,1,Delivered,Apple Pay,Mobile,Email,Returning,3.0,3,15,5,14,3,18,1,14,1,Powellmouth,New Jersey,South Amy,Oregon,9
Beauty,158.65,3,Delivered,Apple Pay,Desktop,Paid Search,VIP,7.0,3,15,5,14,3,22,5,14,1,East Johnburgh,Mississippi,Youngborough,Vermont,8
Toys,253.24,1,Delivered,Credit Card,Tablet,Paid Search,VIP,2.0,3,15,5,14,3,17,0,14,1,North Gregg,New Hampshire,Cortezville,Nevada,10
Electronics,345.57,5,Delivered,Credit Card,Tablet,Organic,Returning,3.0,3,15,5,14,3,18,1,14,1,Sarafurt,California,Jacobton,South Dakota,12
Home,184.37,2,Delivered,Credit Card,Desktop,Email,VIP,5.0,3,15,5,14,3,20,3,14,1,East Michaelview,Montana,Josebury,Nebraska,9
Electronics,369.94,1,Shipped,Apple Pay,Tablet,Paid Search,VIP,4.0,3,15,5,14,3,19,2,14,1,Bauershire,Mississippi,Christopherbury,Kansas,13
Home,173.51,1,Shipped,Google Pay,Tablet,Email,VIP,2.0,3,15,5,14,3,17,0,14,1,Rodriguezmouth,Montana,Kristenbury,Iowa,12
Clothing,332.95,2,Delivered,Google Pay,Mobile,Email,Returning,3.0,3,15,5,14,3,18,1,14,1,Lisaton,Massachusetts,Robertmouth,Oregon,12
Toys,204.24,2,Delivered,PayPal,Mobile,Organic,Returning,3.0,3,15,5,14,3,18,1,14,1,New Brianna,North Dakota,Traceytown,Wyoming,13
Electronics,84.05,1,Shipped,Apple Pay,Mobile,Social,Returning,7.0,3,15,5,14,3,22,5,14,1,Stephensborough,Tennessee,Mitchellport,Alabama,7
Home,357.23,1,Delivered,Google Pay,Desktop,Email,Returning,5.0,3,15,5,14,3,20,3,14,1,Mcleanport,Arkansas,West Tommytown,North Carolina,11
Electronics,421.02,3,Delivered,Google Pay,Desktop,Organic,VIP,4.0,3,15,5,14,3,19,2,14,1,Lake Stevenfort,Texas,South Kimberly,Washington,9
Clothing,235.73,2,Delivered,Credit Card,Tablet,Paid Search,New,2.0,3,15,5,14,3,17,0,14,1,Sarahburgh,Hawaii,Port Daniellechester,New York,21
Beauty,234.79,3,Delivered,Credit Card,Tablet,Social,VIP,3.0,3,15,5,14,3,18,1,14,1,Victoriaville,Michigan,Boyleberg,South Carolina,10
Books,332.35,1,Shipped,PayPal,Desktop,Social,New,6.0,3,15,5,14,3,21,4,14,1,South James,Oregon,West Monicamouth,California,8
Beauty,196.01,6,Delivered,Apple Pay,Tablet,Paid Search,VIP,4.0,3,15,5,14,3,19,2,14,1,Nicolebury,Alabama,Hallbury,Texas,11
Toys,327.57,3,Shipped,PayPal,Mobile,Paid Search,Returning,2.0,3,15,5,14,3,17,0,14,1,Drewberg,Tennessee,Kimberlystad,West Virginia,12
Electronics,111.12,1,Delivered,Apple Pay,Tablet,Social,VIP,5.0,3,15,5,14,3,20,3,14,1,Margaretburgh,Connecticut,South Brettside,Kentucky,12
Books,322.36,5,Delivered,Credit Card,Desktop,Social,VIP,7.0,3,16,6,14,3,23,6,14,1,Jessicaport,Maryland,Bowenchester,Idaho,10
Books,448.08,1,Delivered,Google Pay,Tablet,Social,Returning,3.0,3,16,6,14,3,19,2,14,1,Jamesview,Alaska,Listad,West Virginia,13
Toys,238.95,4,Returned,Credit Card,Mobile,Email,VIP,3.0,3,16,6,14,3,19,2,14,1,East Cody,Arkansas,Blanchardburgh,Montana,14
Books,490.52,1,Delivered,Google Pay,Desktop,Email,VIP,1.0,3,16,6,14,3,17,0,14,1,Walkertown,Idaho,North Alex,Alaska,9
Books,192.08,4,Delivered,Google Pay,Mobile,Social,Returning,7.0,3,16,6,14,3,23,6,14,1,South Brooke,Tennessee,Port Andrewbury,Nebraska,8
Electronics,128.67,1,Shipped,Debit Card,Tablet,Paid Search,Returning,5.0,3,16,6,14,3,21,4,14,1,Davidton,New Jersey,Lake Bradley,Utah,19
Beauty,414.97,1,Delivered,Debit Card,Desktop,Organic,Returning,5.0,3,16,6,14,3,21,4,14,1,West Natasha,North Carolina,New Dawn,Florida,10
Toys,251.43,2,Delivered,Debit Card,Mobile,Organic,VIP,7.0,3,16,6,14,3,23,6,14,1,South Samantha,New Mexico,North Bailey,South Carolina,11
Electronics,470.44,3,Shipped,PayPal,Desktop,Paid Search,Returning,3.0,3,16,6,14,3,19,2,14,1,Mitchellhaven,Wyoming,Fisherstad,California,13
Home,87.52,4,Delivered,Debit Card,Desktop,Organic,Returning,2.0,3,16,6,14,3,18,1,14,1,Annefort,Georgia,Lake Toddfort,Alaska,16
Clothing,269.27,4,Shipped,Debit Card,Mobile,Email,VIP,3.0,3,16,6,14,3,19,2,14,1,Leonmouth,Virginia,Lake Matthew,Alabama,12
Toys,164.5,1,Returned,PayPal,Mobile,Organic,VIP,3.0,3,16,6,14,3,19,2,14,1,Aprilfort,Oklahoma,New Edgartown,Mississippi,9
Beauty,161.62,1,Shipped,Debit Card,Tablet,Social,Returning,1.0,3,16,6,14,3,17,0,14,1,Shawnborough,Delaware,East Lisa,Minnesota,14
Electronics,113.25,2,Delivered,Credit Card,Tablet,Email,Returning,5.0,3,16,6,14,3,21,4,14,1,North Ronald,Maryland,North Jeffrey,Rhode Island,15
Clothing,177.07,2,Delivered,Google Pay,Desktop,Social,Returning,1.0,3,16,6,14,3,17,0,14,1,Port Daniel,Wyoming,Elizabethhaven,Kansas,9
Home,114.62,2,Delivered,Apple Pay,Tablet,Social,New,4.0,3,16,6,14,3,20,3,14,1,Keithstad,Arizona,Jessicafurt,Idaho,11
Toys,462.0,1,Delivered,Credit Card,Desktop,Paid Search,Returning,6.0,3,16,6,14,3,22,5,14,1,New Anthony,Illinois,Amandaview,Oklahoma,11
Clothing,186.95,3,Delivered,Apple Pay,Mobile,Email,VIP,5.0,3,16,6,14,3,21,4,14,1,West Jason,Oregon,South Chelseafurt,Maryland,14
Home,6.33,1,Delivered,Apple Pay,Tablet,Organic,Returning,1.0,3,16,6,14,3,17,0,14,1,Bryantchester,Alabama,Lake Johnathan,Georgia,12
Toys,471.76,2,Delivered,Credit Card,Mobile,Organic,VIP,3.0,3,16,6,14,3,19,2,14,1,Dwaynetown,Iowa,South Gerald,South Carolina,10
Books,287.43,5,Shipped,Google Pay,Mobile,Paid Search,VIP,5.0,3,16,6,14,3,21,4,14,1,Milesville,New York,Curryhaven,Arkansas,11
Books,54.29,2,Delivered,Google Pay,Tablet,Paid Search,VIP,2.0,3,16,6,14,3,18,1,14,1,West Stephenton,Texas,Woodborough,Illinois,6
Toys,228.28,3,Delivered,Apple Pay,Tablet,Paid Search,VIP,3.0,3,16,6,14,3,19,2,14,1,Kevinhaven,Texas,North Phillipberg,Nevada,10
Clothing,12.44,1,Delivered,Google Pay,Tablet,Social,VIP,6.0,3,16,6,14,3,22,5,14,1,North Mauricebury,Hawaii,Riceborough,Maine,10
Books,189.06,3,Delivered,Debit Card,Tablet,Social,VIP,3.0,3,17,0,14,3,20,3,14,0,East Robert,Pennsylvania,Lake David,Illinois,10
Electronics,181.17,1,Delivered,Debit Card,Tablet,Paid Search,VIP,7.0,3,17,0,14,3,24,0,14,0,Port Josephbury,Montana,Lake Sophia,Maine,11
Clothing,224.96,1,Shipped,Credit Card,Mobile,Paid Search,Returning,6.0,3,17,0,14,3,23,6,14,0,Williamburgh,New Mexico,Davidhaven,West Virginia,13
Electronics,434.67,2,Delivered,Debit Card,Mobile,Paid Search,Returning,2.0,3,17,0,14,3,19,2,14,0,North Debra,Colorado,Jacobmouth,California,8
Home,249.77,2,Delivered,Google Pay,Tablet,Organic,Returning,6.0,3,17,0,14,3,23,6,14,0,East Kelliborough,South Carolina,Jonathanhaven,Arizona,11
Clothing,293.89,1,Delivered,Debit Card,Desktop,Social,VIP,6.0,3,17,0,14,3,23,6,14,0,Nicholaston,Massachusetts,New Andrew,Oklahoma,13
Home,202.35,2,Delivered,Apple Pay,Desktop,Email,VIP,7.0,3,17,0,14,3,24,0,14,0,Weaverborough,Mississippi,Lake Cassie,New Jersey,9
Beauty,60.3,5,Shipped,Apple Pay,Desktop,Organic,VIP,7.0,3,17,0,14,3,24,0,14,0,West Alexismouth,Texas,New Abigailland,New Hampshire,7
Toys,215.61,4,Delivered,Apple Pay,Desktop,Email,New,5.0,3,17,0,14,3,22,5,14,0,Lake Ashley,Nebraska,Gabrielleberg,Alabama,14
Beauty,457.34,1,Delivered,Debit Card,Desktop,Organic,VIP,2.0,3,17,0,14,3,19,2,14,0,South Zacharyport,Idaho,Terrymouth,Maryland,10
Beauty,342.1,1,Delivered,Google Pay,Desktop,Organic,Returning,2.0,3,17,0,14,3,19,2,14,0,East Mary,Florida,Lake Marilynfort,Michigan,20
Clothing,177.46,4,Delivered,Apple Pay,Tablet,Email,VIP,6.0,3,17,0,14,3,23,6,14,0,New Emily,South Dakota,Meadowsstad,Idaho,9
Beauty,246.94,1,Shipped,PayPal,Mobile,Organic,Returning,1.0,3,17,0,14,3,18,1,14,0,New James,Oregon,Lake Katherineport,Delaware,12
Home,255.32,1,Shipped,Apple Pay,Mobile,Email,VIP,6.0,3,17,0,14,3,23,6,14,0,Port Jameshaven,Arkansas,Youngport,Louisiana,14
Books,135.72,2,Shipped,Apple Pay,Tablet,Organic,Returning,2.0,3,17,0,14,3,19,2,14,0,Schultzburgh,New Hampshire,Carneyland,Missouri,9
Books,423.46,1,Delivered,PayPal,Tablet,Organic,VIP,1.0,3,17,0,14,3,18,1,14,0,New Stephanie,South Dakota,Nguyentown,Vermont,10
Toys,93.42,1,Shipped,Debit Card,Tablet,Social,Returning,5.0,3,17,0,14,3,22,5,14,0,New Joseph,Virginia,Andreastad,Colorado,6
Beauty,94.32,2,Delivered,PayPal,Desktop,Email,VIP,5.0,3,17,0,14,3,22,5,14,0,Thompsontown,Colorado,Tiffanychester,Indiana,13
Electronics,265.08,2,Delivered,PayPal,Tablet,Organic,VIP,4.0,3,17,0,14,3,21,4,14,0,Port Michelle,New York,East Lisastad,Georgia,15
Beauty,464.71,1,Delivered,Apple Pay,Tablet,Email,VIP,6.0,3,17,0,14,3,23,6,14,0,Lake Amy,Nevada,Port Christine,Alabama,20
Toys,151.14,1,Shipped,PayPal,Tablet,Paid Search,Returning,4.0,3,17,0,14,3,21,4,14,0,Smithport,Florida,Brooksland,Maine,6
Electronics,156.89,2,Delivered,Debit Card,Tablet,Paid Search,VIP,2.0,3,17,0,14,3,19,2,14,0,Hensonfurt,Missouri,Franktown,South Dakota,11
Clothing,105.41,1,Shipped,Google Pay,Desktop,Organic,Returning,1.0,3,17,0,14,3,18,1,14,0,Jacobville,Mississippi,Tommyburgh,Massachusetts,12
Electronics,197.27,1,Delivered,Apple Pay,Tablet,Social,Returning,2.0,3,17,0,14,3,19,2,14,0,North Toddfurt,Rhode Island,Port Michael,Kansas,11
Toys,434.24,2,Delivered,PayPal,Desktop,Social,Returning,1.0,3,17,0,14,3,18,1,14,0,Roberthaven,Nevada,East Gene,North Dakota,9
Electronics,105.14,1,Delivered,Credit Card,Tablet,Organic,Returning,5.0,3,18,1,14,3,23,6,14,0,Katelynstad,Iowa,Port Karina,West Virginia,13
Electronics,140.43,1,Delivered,Debit Card,Mobile,Social,Returning,6.0,3,18,1,14,3,24,0,14,0,Ortizhaven,Idaho,Jacksonmouth,Delaware,13
Beauty,448.54,1,Delivered,Credit Card,Mobile,Paid Search,Returning,6.0,3,18,1,14,3,24,0,14,0,New Christy,Idaho,Perkinsmouth,Iowa,12
Clothing,126.25,3,Shipped,Debit Card,Mobile,Social,VIP,1.0,3,18,1,14,3,19,2,14,0,Boonestad,Colorado,Jessicaville,Virginia,10
Toys,410.55,5,Delivered,Debit Card,Mobile,Organic,VIP,5.0,3,18,1,14,3,23,6,14,0,East Devin,Georgia,West Martinview,New Hampshire,9
Beauty,311.1,2,Delivered,Apple Pay,Mobile,Social,Returning,7.0,3,18,1,14,3,25,1,14,0,Poolechester,South Carolina,North Thomas,Vermont,11
Toys,156.41,5,Delivered,Credit Card,Mobile,Paid Search,Returning,1.0,3,18,1,14,3,19,2,14,0,Lake Geraldland,Nebraska,Elliottside,Wyoming,12
Toys,399.54,3,Shipped,Debit Card,Tablet,Paid Search,Returning,7.0,3,18,1,14,3,25,1,14,0,South Tyler,Utah,North Donald,Iowa,17
Books,83.54,1,Delivered,Apple Pay,Tablet,Paid Search,VIP,4.0,3,18,1,14,3,22,5,14,0,New Wendy,Hawaii,Port Alanburgh,Colorado,11
Clothing,175.15,2,Delivered,Debit Card,Mobile,Social,VIP,2.0,3,18,1,14,3,20,3,14,0,West Davidton,North Carolina,Mcgeebury,Florida,6
Beauty,482.86,3,Delivered,Google Pay,Mobile,Email,New,4.0,3,18,1,14,3,22,5,14,0,South John,Nevada,East Jaredmouth,Maine,11
Books,267.94,2,Delivered,Debit Card,Desktop,Organic,Returning,3.0,3,18,1,14,3,21,4,14,0,North Charles,Nevada,Lake Brooketown,Arizona,16
Books,487.18,2,Delivered,Credit Card,Tablet,Organic,Returning,2.0,3,18,1,14,3,20,3,14,0,New Josephfurt,Wisconsin,West Julie,Delaware,6
Electronics,488.98,1,Delivered,Apple Pay,Tablet,Organic,Returning,6.0,3,18,1,14,3,24,0,14,0,Danielport,Iowa,Ibarrachester,Maryland,11
Electronics,424.64,2,Delivered,Credit Card,Tablet,Social,VIP,3.0,3,18,1,14,3,21,4,14,0,South Lori,Mississippi,Timothymouth,California,9
Electronics,429.49,2,Pending,Google Pay,Mobile,Social,Returning,6.0,3,18,1,14,3,24,0,14,0,Hartland,Utah,Christophermouth,Tennessee,10
Beauty,273.73,2,Delivered,Credit Card,Mobile,Social,Returning,4.0,3,18,1,14,3,22,5,14,0,West Matthew,Wyoming,West James,Georgia,9
Beauty,173.13,4,Delivered,PayPal,Desktop,Social,Returning,7.0,3,18,1,14,3,25,1,14,0,South Robertton,New York,Keithbury,West Virginia,8
Books,355.28,2,Shipped,Google Pay,Desktop,Organic,VIP,1.0,3,18,1,14,3,19,2,14,0,East Michael,Georgia,Kevinburgh,Arizona,11
Home,215.04,2,Shipped,PayPal,Mobile,Organic,VIP,4.0,3,18,1,14,3,22,5,14,0,Lake Melissaville,Florida,East Lauriefort,Texas,14
Electronics,137.71,1,Delivered,Apple Pay,Mobile,Organic,VIP,1.0,3,18,1,14,3,19,2,14,0,Port Guybury,Vermont,Rogerville,Indiana,13
Clothing,366.43,4,Delivered,PayPal,Mobile,Organic,VIP,2.0,3,18,1,14,3,20,3,14,0,Ramosburgh,Louisiana,East Jack,Alaska,10
Books,225.57,3,Delivered,Credit Card,Mobile,Paid Search,VIP,5.0,3,18,1,14,3,23,6,14,0,Troyport,Georgia,Michaelmouth,Washington,10
Toys,403.9,1,Delivered,Apple Pay,Mobile,Paid Search,VIP,2.0,3,19,2,14,3,21,4,14,0,East Toddbury,Mississippi,West Michaelmouth,Arkansas,12
Toys,120.76,2,Delivered,PayPal,Desktop,Social,Returning,1.0,3,19,2,14,3,20,3,14,0,Johnsonmouth,Idaho,West Mirandafurt,South Carolina,11
Books,63.64,1,Delivered,PayPal,Mobile,Paid Search,Returning,7.0,3,19,2,14,3,26,2,14,0,Johnsonfurt,Pennsylvania,Robinsonview,Arkansas,9
Electronics,199.49,1,Shipped,PayPal,Tablet,Email,New,1.0,3,19,2,14,3,20,3,14,0,Mcphersonville,Tennessee,Lambmouth,Michigan,12
Home,288.27,2,Delivered,Debit Card,Tablet,Paid Search,VIP,4.0,3,19,2,14,3,23,6,14,0,Josephfurt,Nevada,Hollyside,New Jersey,5
Beauty,330.59,1,Delivered,Debit Card,Mobile,Social,Returning,4.0,3,19,2,14,3,23,6,14,0,Ingramchester,Nevada,Angelaburgh,Virginia,10
Clothing,348.68,2,Delivered,Debit Card,Mobile,Email,VIP,5.0,3,19,2,14,3,24,0,14,0,West Johnny,Louisiana,Port Johnmouth,Kansas,14
Books,171.9,2,Delivered,PayPal,Desktop,Social,Returning,7.0,3,19,2,14,3,26,2,14,0,Alvarezberg,Colorado,Erinview,Alaska,11
Electronics,301.54,3,Delivered,PayPal,Tablet,Paid Search,Returning,4.0,3,19,2,14,3,23,6,14,0,Arnoldshire,Iowa,Obrienbury,North Carolina,10
Home,181.28,2,Shipped,Credit Card,Desktop,Email,VIP,1.0,3,19,2,14,3,20,3,14,0,South Ariana,Connecticut,Mariaside,Ohio,6
Beauty,419.21,2,Delivered,Google Pay,Mobile,Paid Search,VIP,3.0,3,19,2,14,3,22,5,14,0,Taylortown,Michigan,Vincentville,Utah,11
Beauty,438.03,5,Shipped,Credit Card,Desktop,Paid Search,Returning,2.0,3,19,2,14,3,21,4,14,0,Sharonbury,New Mexico,Lake Morgan,Wisconsin,9
Beauty,283.0,2,Delivered,Apple Pay,Desktop,Paid Search,VIP,1.0,3,19,2,14,3,20,3,14,0,South William,Texas,West Ericport,Idaho,12
Clothing,165.06,4,Delivered,Apple Pay,Tablet,Organic,Returning,2.0,3,19,2,14,3,21,4,14,0,North Danielborough,Pennsylvania,East Bobbymouth,Arkansas,15
Clothing,272.7,2,Delivered,Apple Pay,Desktop,Organic,VIP,3.0,3,19,2,14,3,22,5,14,0,New David,Kansas,South Thomaschester,Colorado,10
Toys,137.51,4,Returned,Credit Card,Tablet,Social,VIP,6.0,3,19,2,14,3,25,1,14,0,Mclaughlinfort,Illinois,Port Robertofurt,Utah,6
Toys,304.15,1,Delivered,Debit Card,Tablet,Organic,Returning,7.0,3,19,2,14,3,26,2,14,0,New Jennifermouth,Illinois,Joshuachester,Alaska,12
Toys,303.26,1,Delivered,Google Pay,Tablet,Email,VIP,5.0,3,19,2,14,3,24,0,14,0,Masseyberg,Utah,Lake Linda,New Hampshire,11
Clothing,23.68,2,Shipped,Apple Pay,Tablet,Paid Search,New,3.0,3,19,2,14,3,22,5,14,0,Perezland,New York,Christinabury,New Jersey,14
Beauty,224.95,1,Delivered,PayPal,Desktop,Social,Returning,2.0,3,19,2,14,3,21,4,14,0,Wesleyton,Florida,Matthewchester,New York,9
Toys,300.8,2,Delivered,Debit Card,Mobile,Organic,VIP,1.0,3,19,2,14,3,20,3,14,0,Deborahfort,Oregon,Robertastad,Pennsylvania,11
Books,454.6,3,Delivered,PayPal,Desktop,Paid Search,Returning,5.0,3,19,2,14,3,24,0,14,0,New Robert,Oklahoma,Port Georgefurt,Mississippi,8
Electronics,414.61,1,Delivered,Credit Card,Desktop,Paid Search,VIP,5.0,3,19,2,14,3,24,0,14,0,East Scott,North Carolina,West Sarah,Missouri,13
Home,464.95,1,Delivered,Debit Card,Mobile,Organic,Returning,7.0,3,20,3,14,3,27,3,14,0,Emilyhaven,Mississippi,West Rhondafort,Washington,15
Electronics,443.02,3,Delivered,Debit Card,Desktop,Organic,Returning,6.0,3,20,3,14,3,26,2,14,0,New Christineland,Florida,Josephberg,Vermont,14
Toys,89.14,1,Delivered,Google Pay,Tablet,Social,Returning,5.0,3,20,3,14,3,25,1,14,0,Lake Michael,Tennessee,Knoxmouth,Nevada,11
Toys,66.48,5,Delivered,Google Pay,Desktop,Social,VIP,1.0,3,20,3,14,3,21,4,14,0,Blairton,Alaska,Longport,New Jersey,12
Clothing,78.24,1,Delivered,Apple Pay,Mobile,Email,VIP,1.0,3,20,3,14,3,21,4,14,0,East Thomas,West Virginia,North Angela,Kansas,8
Home,306.46,1,Delivered,Apple Pay,Mobile,Email,VIP,6.0,3,20,3,14,3,26,2,14,0,Wardtown,Virginia,Heatherstad,South Dakota,9
Home,44.02,2,Returned,Credit Card,Mobile,Social,VIP,5.0,3,20,3,14,3,25,1,14,0,Tylerview,Pennsylvania,Mitchellland,Kansas,9
Toys,192.41,3,Delivered,PayPal,Mobile,Email,New,2.0,3,20,3,14,3,22,5,14,0,Georgeville,Arkansas,Maysmouth,Illinois,15
Home,131.94,2,Delivered,Google Pay,Desktop,Social,VIP,2.0,3,20,3,14,3,22,5,14,0,Mcmillanshire,Mississippi,Murphyville,Oregon,15
Beauty,87.98,1,Delivered,Apple Pay,Tablet,Organic,VIP,6.0,3,20,3,14,3,26,2,14,0,West Ryan,Oregon,Weissville,Virginia,15
Clothing,392.74,2,Delivered,Apple Pay,Tablet,Paid Search,VIP,1.0,3,20,3,14,3,21,4,14,0,East Eugeneview,Maryland,Port Jared,Texas,11
Beauty,432.47,1,Delivered,Credit Card,Mobile,Email,VIP,6.0,3,20,3,14,3,26,2,14,0,East Evan,South Dakota,Laurenville,Wisconsin,10
Books,466.43,2,Delivered,Google Pay,Mobile,Organic,Returning,4.0,3,20,3,14,3,24,0,14,0,Carolinefurt,Florida,Port Kathrynborough,Oklahoma,11
Books,263.85,2,Delivered,Apple Pay,Desktop,Email,Returning,5.0,3,20,3,14,3,25,1,14,0,Saramouth,South Carolina,Lake Terrenceborough,Rhode Island,21
Clothing,402.28,1,Delivered,Google Pay,Tablet,Organic,Returning,1.0,3,20,3,14,3,21,4,14,0,New Phyllis,Connecticut,Dominiqueton,Pennsylvania,9
Electronics,329.19,4,Delivered,Credit Card,Mobile,Email,Returning,7.0,3,20,3,14,3,27,3,14,0,Clarkchester,Rhode Island,Port Aliciafurt,Nevada,9
Toys,146.39,6,Delivered,Apple Pay,Tablet,Social,VIP,7.0,3,20,3,14,3,27,3,14,0,Stevenfurt,Iowa,Cunninghammouth,Nevada,17
Beauty,108.48,3,Shipped,Debit Card,Tablet,Email,Returning,6.0,3,20,3,14,3,26,2,14,0,Morganburgh,Indiana,Steventown,Kansas,12
Home,483.09,3,Pending,Debit Card,Tablet,Organic,VIP,7.0,3,20,3,14,3,27,3,14,0,South Nathaniel,Tennessee,East Leslieside,Kansas,15
Beauty,459.93,5,Delivered,PayPal,Desktop,Organic,VIP,7.0,3,20,3,14,3,27,3,14,0,New Derekside,Connecticut,Lake Jeffrey,Arizona,14
Books,476.47,3,Delivered,Debit Card,Tablet,Email,VIP,7.0,3,20,3,14,3,27,3,14,0,Port Sean,New Jersey,Laurenbury,Minnesota,14
Electronics,421.7,1,Delivered,Google Pay,Desktop,Social,New,2.0,3,20,3,14,3,22,5,14,0,Lake Matthew,New York,Mckenzieport,Missouri,13
Electronics,389.48,3,Delivered,Debit Card,Mobile,Organic,New,2.0,3,20,3,14,3,22,5,14,0,South Kevin,South Carolina,Lake Ashleyview,Missouri,5
Home,169.63,3,Delivered,Apple Pay,Mobile,Social,Returning,4.0,3,20,3,14,3,24,0,14,0,South Tylermouth,Connecticut,Youngtown,New Hampshire,9
Home,169.53,1,Delivered,Apple Pay,Tablet,Social,VIP,1.0,3,20,3,14,3,21,4,14,0,Wilsonmouth,Iowa,Ellenside,Montana,11
Beauty,242.93,2,Delivered,Apple Pay,Mobile,Email,VIP,7.0,3,20,3,14,3,27,3,14,0,Melissaton,Georgia,Floydview,California,5
Electronics,394.27,1,Shipped,PayPal,Tablet,Email,Returning,6.0,3,20,3,14,3,26,2,14,0,North Patrick,Tennessee,West Kenneth,Pennsylvania,15
Toys,184.8,1,Delivered,Credit Card,Tablet,Social,VIP,3.0,3,20,3,14,3,23,6,14,0,Dennisbury,Kansas,Carolynside,West Virginia,14
Electronics,356.54,1,Delivered,PayPal,Desktop,Paid Search,Returning,4.0,3,20,3,14,3,24,0,14,0,West Christopherfort,Michigan,New Denisemouth,New Jersey,9
Beauty,71.53,3,Shipped,Google Pay,Tablet,Paid Search,VIP,5.0,3,21,4,14,3,26,2,14,0,North Markmouth,North Carolina,Port Thomasport,Tennessee,15
Beauty,333.49,1,Delivered,Google Pay,Mobile,Organic,VIP,4.0,3,21,4,14,3,25,1,14,0,West Kimberly,South Carolina,Erichaven,Georgia,11
Home,100.8,2,Delivered,Apple Pay,Desktop,Social,Returning,5.0,3,21,4,14,3,26,2,14,0,Phillipbury,Arizona,Bellborough,Georgia,12
Clothing,395.11,5,Delivered,PayPal,Desktop,Email,Returning,2.0,3,21,4,14,3,23,6,14,0,Kevinville,Georgia,West Carrieside,Wisconsin,9
Books,187.1,4,Delivered,Debit Card,Tablet,Email,Returning,2.0,3,21,4,14,3,23,6,14,0,Lake Brandonchester,Tennessee,Stuartborough,Alaska,7
